3852,129.7215031,46.27563707,2004/2/28,1,黑龙江哈尔滨市依兰市依兰县哈煤公司依兰第二煤矿,jidian
2484,129.7215031,46.27563707,2005/1/14,1,黑龙江哈尔滨市煤炭工业公司依兰第二煤矿,qita
6621,132.052669,46.2245194,2002/8/13,1,黑龙江双鸭山市宝清县小城子镇松源煤矿,dingban
5970,132.052669,46.2245194,2002/12/18,1,黑龙江双鸭山市宝清县小城子镇双福煤矿,yunshu
6199,132.0410744,46.21889004,2002/11/5,1,黑龙江双鸭山市宝清县西山煤矿,dingban
4967,132.0410744,46.21889004,2003/7/9,1,黑龙江双鸭山市宝清县西山煤矿,dingban
6370,84.43813348,46.17389781,2002/10/4,1,新疆伊犁州塔城市托里县铁厂沟福利厂煤矿,dingban
4773,84.43813348,46.17389781,2003/8/6,1,新疆兵团农四师工矿厂铁厂沟煤矿,yunshu
4092,84.43813348,46.17389781,2003/12/10,1,新疆农四师铁厂沟煤矿,dingban
6633,132.3179994,46.17000332,2002/8/12,10,黑龙江鸡西市立新煤矿,wasi
6020,130.8986703,46.12666905,2002/12/9,1,黑龙江佳木斯市桦南县石头河子镇煤矿,yunshu
5533,130.8986703,46.12666905,2003/4/1,2,黑龙江佳木斯市桦南县石头河子镇煤矿,dingban
4941,131.369398,45.97369715,2003/7/13,1,黑龙江七台河市茄子河区北兴农场新城（乡镇有证）鑫城煤矿,qita
4662,131.369398,45.97369715,2003/8/22,1,黑龙江七台河市茄子河区北兴农场3连一煤矿,dingban
5491,129.2168074,45.96562497,2003/4/9,1,黑龙江哈尔滨市方正县大罗密镇方正煤矿,dingban
8076,130.8181694,45.93054542,2001/5/28,4,黑龙江省七台河市勃利县煤矿,dingban
7944,130.8181694,45.93054542,2001/8/11,1,黑龙江勃利县峰泰公司峰泰煤矿,wasi
6328,130.8181694,45.93054542,2002/10/13,1,黑龙江七台河市勃利县大吉煤矿,yunshu
5025,130.8181694,45.93054542,2003/7/2,1,黑龙江七台河市勃利县双河煤矿,dingban
3842,130.8181694,45.93054542,2004/3/4,1,黑龙江七台河市勃利县洪胜煤矿,yunshu
2651,130.8181694,45.93054542,2004/11/23,8,黑龙江七台河市勃利县成龙煤矿,shuizai
1871,130.8181694,45.93054542,2005/7/1,2,黑龙江七台河市勃利县兴旺煤矿,shuizai
1648,130.8181694,45.93054542,2005/8/14,1,黑龙江七台河市勃利县兴利煤矿,dingban
1563,130.8181694,45.93054542,2005/9/3,1,黑龙江七台河市勃利县金城煤炭有限公司煤矿,qita
1402,130.8181694,45.93054542,2005/10/9,2,黑龙江七台河市勃利县潘崎煤矿,wasi
1392,130.8181694,45.93054542,2005/10/14,1,黑龙江七台河市勃利县繁荣煤矿,dingban
786,130.8181694,45.93054542,2006/12/12,6,黑龙江七台河市勃利县福盛煤矿,shuizai
